 INFO | 2016-07-01 15:08:32,428 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:32,429 | Common.java | 85 | Waiting for 1 seconds...
 INFO | 2016-07-01 15:08:33,431 | Common.java | 85 | Getting value of Version_Name from Test Configuration file : 2
 INFO | 2016-07-01 15:08:33,431 | Common.java | 85 | Getting value of Project_Name from Test Configuration file : DEMO
 INFO | 2016-07-01 15:08:33,433 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:33,603 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:33,605 | Common.java | 85 | Getting value of Last runs results in Barchart from Test Configuration file : No
 INFO | 2016-07-01 15:08:33,607 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2016-07-01 15:08:33,607 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:33,611 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 15:08:33,612 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 15:08:33,612 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2016-07-01 15:08:33,612 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2016-07-01 15:08:33,612 | Common.java | 85 | Element time out set
 INFO | 2016-07-01 15:08:33,613 | Common.java | 85 | ##### Start of Test Case : Home page Validations #####
 INFO | 2016-07-01 15:08:33,692 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:33,693 | Common.java | 85 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-07-01 15:08:33,865 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:33,866 | Common.java | 85 | Navigating to URL : http://www.forbes.com/
 INFO | 2016-07-01 15:08:35,002 | Common.java | 85 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-07-01 15:08:35,002 | Common.java | 85 | Navigate to : http://www.forbes.com/
 INFO | 2016-07-01 15:08:35,003 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:35,004 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:35,005 | Common.java | 85 | Parsing : User zone #xpath=//li//a[text()='U.S.']
 INFO | 2016-07-01 15:08:35,005 | Common.java | 85 | Desktop_1_2-Identify By : xpath
 INFO | 2016-07-01 15:08:35,005 | Common.java | 85 | Desktop_1_2-Locator : //li//a[text()='U.S.']
 INFO | 2016-07-01 15:08:35,006 | Common.java | 85 | Desktop_1_2Locator Description : User zone 
 INFO | 2016-07-01 15:08:35,411 | Common.java | 85 | Parsing : User zone #xpath=//li//a[text()='U.S.']
 INFO | 2016-07-01 15:08:35,411 | Common.java | 85 | Desktop_1_2-Identify By : xpath
 INFO | 2016-07-01 15:08:35,411 | Common.java | 85 | Desktop_1_2-Locator : //li//a[text()='U.S.']
 INFO | 2016-07-01 15:08:35,412 | Common.java | 85 | Desktop_1_2Locator Description : User zone 
 INFO | 2016-07-01 15:08:50,829 | Common.java | 85 | Click on :User zone 
 INFO | 2016-07-01 15:08:50,830 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:50,831 | Common.java | 85 | US tab is displayed
 INFO | 2016-07-01 15:08:50,832 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:50,832 | Common.java | 85 | Parsing : Europe#xpath=//li//a[text()='Europe']
 INFO | 2016-07-01 15:08:50,833 | Common.java | 85 | Desktop_1_2-Identify By : xpath
 INFO | 2016-07-01 15:08:50,833 | Common.java | 85 | Desktop_1_2-Locator : //li//a[text()='Europe']
 INFO | 2016-07-01 15:08:50,833 | Common.java | 85 | Desktop_1_2Locator Description : Europe
 INFO | 2016-07-01 15:08:51,067 | Common.java | 85 | Parsing : Europe#xpath=//li//a[text()='Europe']
 INFO | 2016-07-01 15:08:51,067 | Common.java | 85 | Desktop_1_2-Identify By : xpath
 INFO | 2016-07-01 15:08:51,067 | Common.java | 85 | Desktop_1_2-Locator : //li//a[text()='Europe']
 INFO | 2016-07-01 15:08:51,068 | Common.java | 85 | Desktop_1_2Locator Description : Europe
 INFO | 2016-07-01 15:08:58,282 | Common.java | 85 | Navigation Successful : http://www.forbes.com/
 INFO | 2016-07-01 15:08:58,282 | Common.java | 85 | Navigate to : http://www.forbes.com/
 INFO | 2016-07-01 15:08:58,284 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:58,286 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:58,298 | Common.java | 85 | Parsing : Hammburger#xpath=//li[@id='showNav']
 INFO | 2016-07-01 15:08:58,298 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 15:08:58,298 | Common.java | 85 | Desktop_1_1-Locator : //li[@id='showNav']
 INFO | 2016-07-01 15:08:58,299 | Common.java | 85 | Desktop_1_1Locator Description : Hammburger
 INFO | 2016-07-01 15:08:58,923 | Common.java | 85 | Click on :Europe
